,DATE,REVIEW,star
1615,2019-11-13,초반에 키우기가 너무어렵네요 기존리니지를아는사람도 힘든데 신규유저가 이게임을할까 의문이듭니다,1
1616,2019-8-23,처음하는게임인데 아들꺼 함해보니 옛날뮤보다는조금힘드네요 이제시작한지 삼일째...하다보면 늘겠죠 ...그런대뮤보다 한참 새롭네요 내인생에 새롭게 함께할 리니지M 화이팅,5
1617,2019-2-20,리니지2m보단 괜찮습니다 리니지2m은 말만 모바일이지 pc버전 퍼플로 돌리지않는이상 그래픽이 안좋아서 하고싶은 기분이사라집니다 리니지2m보단 리니지m이 모바일로하기에 적합하다고 생각합니다 리니지2m은 컴퓨터버전아니면 못합니다 리니지m이 최적화는굿입니다 인내심만있으면 과금없어도 노력으로 가능합니다 리니지2m처럼 아데나만 상향시키면 리니지2m보다 흥할것같습니다.. 아데나가 너무 안벌립니다..,5
1618,2020-4-23,업데이트하고나서 접속이안됩니다. 기종은 노트10이요 계정선택화면 체크안되고 바로넘어가져요,1
1619,2019-11-10,재미잇어요 추억의게임,5
1620,2019-11-12,게임 회사인지 도박장 운영하는지 컨셉을 하나만 정해서 운영하세요 아무리 모바일 게임이 과금요소가 심하다고해도 그 정도와 기준을 정해서 벗어나지 않았으면 좋겠습니다. 빼 먹을 만큼 빼먹었으면 베풀줄도 알았으면 좋겠음 아인2배로 하니간 혈원분들 다 살맛난다고 좋아함. 영변 영인 확률도 50만원 정도 지르면 하나는 뜨겠금 해주고 다시 돌리기도 선택으로 해주면 좋겠음 뭐든지 랜돔으로 만들어놓는게 이게 게임인지 도박인지 햇갈리게 함 차라리 앱플레이어 말고도 pc에서도 가능하게 자체적으로 프로그램을 만들어놓으면,2
1621,2020-11-24,진짜 리뷰같은거 안남기는데 이건 진짜 jot같은 겜이다,1
1622,2020-11-25,너무 돈돈 한다 모든지 적당히 해야지 문양이 넘 크네...,1
1623,2019-4-19,안녕하세요.. 게임을 하지도 않고 다운을 받은 적도 없는데 결제가 43만원 정도 되었습니다.. 코로나 때문에 고객센터에도 연락이 안돼는데 확인하시고 환불 요청 드립니다..그리고 게임 계정 삭제해주세요..,1
1624,2019-4-25,마켓에서 업데이트 하라고 나오는데 업데이트 버젼은 업는거 같고 계속 실행이 안되네요,1
1625,2019-6-26,이게 모바일 게임 인건지? 무슨 모바일게임 용량이 이렇 답니까? 게임 완성도가 높나요? 운영은 개떡이면서 ㅋㅋ 매 업데이트 마다 느끼지만 pc게임 때도 똑같고 용량괴물ㅋㅋㅋ 운영도 못하면서 용량만 늘리나요??,1
1626,2019-7-8,케릭죽어서 살려놔야하는데 패치어떻게했길래 접속이안되냐 10시까지못살리면 경치5퍼 날라가는데 복구안해준다하면 가만안둔다 잠도못자고 기다리고있는데,1
1627,2019-8-6,누구나 잘나오면 그게 희귀성이 있겠습니까? 돈도 자기 능력것만 쓰시고 게임을 그냥 즐기세요들 ㅋㅋㅋ 버럭대마왕님들 많으시네 ㅋㅋㅋㅋㅋ,5
1628,2018-12-19,상점 사용했는데 결제는되고 상품은안들어왔네요 그리고 상점 이용이안되고있어요,5
1629,2018-12-19,택진씨 인터넷에 뜬 동영상 잘봣어요~ 도박성은 절대 없다?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다른 사람들은 다 아는데 내가 아니라고 하면 아닌게되나?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐이런 엽기적 발언이 잇지?ㅋㅋㅋㅋㅋㅋㅋ 생각이란걸 좀 하세요~ 과금하는 유저가 아주 호구새끼로 보이나 ㅋㅋㅋ 니들도 한번 월급 복불복 뽑기로 진행해봐 ㅋㅋㅋ 그럼 유저들이 뭔말하는지 알꺼야 ㅋㅋㅋ,1
1630,2019-4-1,이벤트때매 오신분들은 사전예약안하시는게 나음. 머니안줌 왜냐면 사전예약완료후에 오픈기간까지 기다렸다가 겜해야돈줌,1
1631,2019-4-3,와이파이로 겜 못하나요? 계속접속종료되네요 다른겜은 다 되는대 이거만 접속하면 접속종료되네요,3
1632,2018-9-29,너희들 매크로도 못잡지? 이러니 망할수밖에 #수정 이렇게 글썼다고 아이템 하나도 안주고 변뽑은 건빵만 ㅋㅋㅋㅋ 대박이다 정말,1
1633,2019-11-27,꿀잼이긴한데..오류도 간혹나오네요..좀전에업뎃했는데 또마켓이동..던전들갔는데..팅기긋네..;;쩝,5
1634,2019-7-17,오늘 업데이트이후에 게임접속이 안되서 삭제후 재설치했는데도 안되네요 로그인선택 방법을 체크해주라고해서 구글눌렀는데 로딩만 계속되고 결국엔 접속이 안되네요.. 해결방법좀알려주세요.,3
1635,2019-7-18,전화번호랑 기기 변경이 되어 기존 계정으로 로그인 시도하는데 자꾸 인증 문자가 전번호만 가능 하게 나오는데 어떻게 해야 하나요?,3
1636,2019-11-7,별하나도 아깝다 사용하던폰 분실해서 새폰사고 번호 바꿨는데 인증방법이 전에 쓰던번호로 접속해서 인증하고 게임 하라네 분실해서 없는 폰으로 ㅡㅡ;; 드러워서 접은지 1년 됨,1
1637,2020-8-5,게임다시깔고접속해도케릭터선택후게임에들어가다튕김현상이계속발생합니다조치가필요한거같습니다,1
1638,2020-8-5,아놔 시도 때도읍시 정검 하면 우야 하라는겨~정검 한다고 보상 주는것도 읍스믄서~무과금 으로 하는 겜도 아니고 돈은 돈대로 깨지고 시간은 시간대로 깨지고~장난하는것도 아니고 좀 적당히 합시다~,2
1639,2019-7-18,메크로들 때문에 주위사람들 다 시작과동시에 퀘스트하다 접엇어요..신규유저들이 생길수잇게 메크로 정리좀 부탁해요,1
1640,2020-1-8,업데이트하라고 마켓이동 눌렀는데 마켓은 업데이트가 안뜨네요 하라는건지 말라는건지 모르겠습니다.,1
1641,2019-6-14,다시 할려고하다고도 렉보고 하기 싫으네요... 이렇게 렉 많은 게임 첨봄. 최고 매출게임 맞음 어의가 없네요,1
1642,2019-6-26,오랜만에 복귀할려고 봤는데 전에 키웠던 캐릭이사라졌습니다 찾을려고 구글 페북 ncplay다들어가봐도 캐릭터를찾을수 없습니다.........,1
1643,2019-2-5,진짜개돚같네 오래만에 리니지 생각나서30분걸려서 깔앗드만 서버제한은먼데? 신규는아에 안받겠다는거네? 역시 고인물게임 고맙다 돈안쓰게해줘서,1
1644,2019-2-7,진정 택진스러운 게임이군. 좋아요 안쓰면 강화확률도 떨어트리는 거지같은게임.. 돈 안쓰면 템도 않주는게임 택진스럽다,1
1645,2018-10-25,현금거래는 불법이라면서 게임내 거래소에서 아이템 구매에 캐쉬인 다이아(현금결제)가 들어갑니다. 게임을하면서 거래소를 이용하면 무조건 게임사에서 정한 불법을 저지르는 겁니다,1
1646,2018-10-25,리니지m다운로드후 업데이트끝난다음 이용약관창이 내려가지않아 동의를 할수가없어요 해결방안좀 알려주세요,1
1647,2018-9-15,게스트로계속 하고있었는데 어플을 눌러도 접속이 안됩니다 리니지m어플 눌러도반응이없어요 방법좀,5
1648,2018-9-20,업뎃하고 부터 계속 팅기네ㅡㅡ 무슨 겜도 못하고 접속자 수천명에 한없이 기다리다가 들어가서 움직일라하면 접속끈어지고 와이파이 빵빵한곳 이랑 무제한이라 데이터 키는대 둘다 팅김ㅡ,1
1649,2019-4-18,영웅인형 코인좀 많이 얻는 시스템좀 넣어주세요. 변코는 시던에서 많이 얻는데 영코는 보스나 혈맹상인 외에는 딱히 없자나요ㅡㅡ,3
1650,2018-12-8,폰을 제사촌명의로 사용하다 게임하다가 폰요금 못내다 정지가되어서 제명의로 폰은 번호도바꾸고 접속하니 떡하니 폰정지먹어서 아예번호가 없어졌는데 이런건 대안않해주나요 고객센터에서 폰정지되기전에 통신사가라해서 sk텔레콤에갔더니만 여기서는 이전통신사가라고해서 lg갔더니만 sk가라그러고 그냥 고객센터에서 해결을좀해주면 될꺼를 왜사람애먹이는지모르겠네요,1
1651,2018-11-14,과도한 현질 유도 무과금으로 정말 힘겨운 게임이고 너무 조작이 심함 드랍되는 템 구경하기 하늘에 별따기,1
1652,2018-9-19,참대단하다 엔씨 업데이트 할때마다 폰으로는 안되게 하는것도 기술이네 다시깔아서 해야되게끔 만드는 능력 아주 머같네,1
1653,2018-9-20,기존유저고 발라카스6에 메인캐릭터 있어서 들어가려는데 캐릭생성제한 이라면서 안들어가 지네요ㅡㅅㅡ 힘들게키운 내캐릭터 엔씨가 못하게 막음 어쩌란겁니까?,1
1654,2019-11-8,무슨 게임 을 전체보스를 통제하는 집단이생기는 겜 을 요세 누가 하나요 망겜 으로 가시는 걸 축하드려요 운영 이 어찌 나아지질 않으시네요,1
1655,2018-9-30,방금전에 인형합성으로 영웅인형뽑았는데 왜없는겁니까 장난하나요? 하딘04섭 닐스 케릭입니다 진짜어이가없네요,1
1656,2020-10-8,"이번주 업데이트 후, 휴대폰에서 상점을 누르면 바로 앱이 종료됩니다. 빨리 확인부탁드려요. 카드뽑기를 못하고있어요 제발요",3
1657,2020-10-8,현재 리니지 해킹이 발생하고있습니다 저도15만원 갑자기 결제됬다고나오네요 환불바랍니다.,1
1658,2018-10-13,아니 업데이트를할때마다 지우고새로깔아야되여 제 핸드폰이 이상한건가?왜그래여ㅜㅜ오늘도 지우고 3시간업뎃햇는데 또 안되여ㅜㅜ,1
1659,2018-10-16,접속1시간기다려서 했더니 사용할수 없는 쿠폰 장난하세요 신섭6서버 또 다시 대기 다시 접속 사 용할수 없는 쿠폰 아놔 접속만3시간,2
1660,2019-11-4,작업장 케릭이라고 계정정지 들어왔는데 신고만 하면 확인도 안하고 정지시키나 보네요 아무 서버나 가서 아무나 막 신고하면 다 정지 먹일듯,1
1661,2019-11-6,보안인증때문에 게임도 못하고있어요.. 이거 폰번호도바꾸고 제명의도 아닌데 어떻게풀수있나요? 보안인증해제 본인인증없이는안되는건가요?,1
1662,2020-8-5,야ㅡㅡ업데이트하라고 마켓이동하는데 왜안되는겨ㅡㅡ지우고다시깔아도똑같고만,1
1663,2020-8-6,환불신청합니다 현금이 필요하여 금일 다이아 12000개 대리결제해주었는데 사기당했습니다 결제내역 확인가능하구요 결제취소해주세요,1
1664,2020-12-14,총사 암흑기사 보너스경험치..500%주는거 최신업데이트 하고서 없어졌네요?? 복구해주세요 아직 시간 많이 남아있는데 삭제하는건 아니죠?? 유효기간이 분명 적혀있는데 말이죠.. 복구 부탁드립니다,5
1665,2020-12-14,그냥... 별하나도아깝다. 게임은재밋는데 운영하는게 너무 역겹다... 돈좀 적당히 빨아야지 안그래?,1
1666,2020-7-18,택지니형님 전설하나 부탁드립니다,5
1667,2019-5-15,질문요 연락처가 없군요 리니지 게임인데 폰에서 게임 않합니다 원하지않는데 글쓰기위해 어플깔아는데 엄청짜증 게임관게 거리가멀고 글쓰는데 밑에하단에 이것 개속뜨는데 짜증 이런식으로 돈버는지 짜증 이것 않뜨게 하시죠,1
1668,2019-5-17,기르타스섭 아이템 드랍률 극악 무슨게임이 돈으로 아이템만 팔고 아이템은 나오지도 않고 30만원현질 하고 리니지 떠납니다 다신 리니지 근처에도 안갈 랍니다 이게 게임입니까 무슨 돈먹는 기계같아요 돈안넣으면 게임 같지도않고 무과음으로 답안나오는게임 빨리접는게 돈버는게임,1
1669,2019-2-2,암흑기사 오림 멈춤현상 수정안합니까? 오래된거 같은데 왜 아직도 공격안하고 멍때립니까? 월급 축내지 마시고 빠른조취바랍니다. 메크로 답변은 사양합니다.,2
1670,2019-2-3,노트10 쓰는데 게임은 깔아졌어요 근데 바로가기가 생성이 안되서 구글플레이 앱에서 리니지m 을 쳐서 접속해야 해요 뭐가 잘못된 걸까요ㅜ,2
1671,2020-9-16,쓰레기현질게임,1
1672,2020-9-16,하지마세요. 추억팔이용도 아닙니다. 시간이 많아 의미없는 플레이하실려면 하시고.,1
1673,2020-2-9,돈없음 하지마,1
1674,2020-2-10,비번 찾을려고 하는데 3일째 페이지 일시적인 오류라고만 뜨면서 비번을 찾을수가 없습다. 일안해요?,1
1675,2021-1-14,현질유도 극악 게임 보통적게는 몇백 많게는 억단위 현질 게임 점검하면 현질유도 패키지 출시 안하믄 적응못함 절대로하지 맙시다 쓰레기 게임,1
1676,2021-1-14,옛날 생각나서 다시 했는데 재밌네요. 하지만 현질유도가 너무 한것 같습니다.,3
1677,2020-6-2,어디까지 악독해질수 있는지 보여주는 게임 사행성으로 끝도없는 현질 리니지 접는게 지능순이라는 말이 괜히 나온게 아님,1
1678,2020-6-2,매주 돈쓰는 이벤트에 매달돈써야게임을할수있는 용옥에 하면할수록 돈만나가고 스트레스만받는 게임 전부러쉬해버리면 마음이편해집니다. 현복하세요.,1
1679,2019-5-7,한개 캐릭만 접속이 안되고 있습니다 같은계정 다른 캐릭은 전부 되는데 본캐릭만 안되요 빠른 조치 부탁드립니다,1
1680,2018-11-2,다 좋습니다. 다만 자동사냥시 PK플레이어에 대한 반격도 넣어 주시면 좋지 않을까 합니다.,5
1681,2018-12-3,지금 재미나게겜하는유저입니다 지금엡데이트하려고하는대 다운로드표시만뜨고 진행이안되는상항입니다 빨라수정좀해주세요,5
1682,2019-8-28,게임을 예전에 했는데 지우고 나서도 결제가 된다는게 개인 정보를 얼마나 관리를 안하면 그러나요...ㅡㅡ 당황스럽네요...ㅡㅡ 다신 안합니다,1
1683,2019-9-1,짜증나네요 폰유저인데 업뎃후에 엄청팅기네요 렉도걸리고 이건뭐 겜하기너무힘드네요 정검한번해보세요 저만그러는게아라는거,1
1684,2018-9-28,상대방 랩이나 피빠지는정도는 표시될수잇도록 해주세요..대상의대상 지정도 안되고 상대방이나 몹의 랩이 얼마인지고 모르고 하려니 정말 답답합니다,2
1685,2019-6-25,수정배운거 스피릿을 가져갔으면 그수정값을 돌려줘야지 전단계수정값복구는 뭔가요????? 복구좀 똑바로좀 해주지,1
1686,2019-5-8,사냥못하게 필드에서 가만히 있는 자동사냥 불법아닌가요..무과금 유저 노가다를 못합니다. 무슨 오토겜에 더 한 오토프로그램 . ..사용 금지 해주세요..,1
1687,2019-4-25,"과금은 본인 선택. 난 매달 55,000원짜리 한개만 구매하면서 게임하는데, 이정도로만 해도 즐겁게 즐길 수 있음.",5
1688,2019-5-1,잼나게 겜하고있는유저입니다. 리니지 말할거없이 잼나요 근데 템좀 주세요 너무한것 같아요,5
1689,2019-1-13,아니 영변 희귀합성 3번 영인 희귀3번했는데 도대체 번개가 왜 그렇게 안칩니까 내가 무과금도 아니고 핵과금은아니지만 공2개단위써는데 1년넘게했는데 와..진짜 질린다ㅡㅡ,1
1690,2019-1-22,재미있는개임은분명한데...노력으로성장하기보단돈으로하는게임이라상대적박탈감이큰게임,5
1691,2019-1-11,아니 스킬슬롯 버그 걸려서 정령마법 슬롯 지정안되는데 해결좀 해주세요 마법을 배워도 쓸수가없네 진짜ㅡㅡ 트리플에로우 빼고는 슬롯 지정이 안되고 사용도 안된다구요,3
1692,2019-9-9,너무현질이심해서 일반유저는 아이템먹기나 모으기가힘드내요 있는자들의게임으로 가다보면 일반유저 많이사라질듯,5
1693,2020-12-9,현 유저입니다매주 과금유도 공속버그 작업장 매크로 최악 드랍률 용옥없인 게임못하게 만들어놓음 이게임은 돈300만원 우습게알아요 추억의 리니지라 그소리 딴데서하세요 저도하다접엇지만 사라져야될게임 1순위입니다,1
1694,2018-9-28,리니지m에 300빨리고 접은 유저입니다 이런게임 하실시간에 더 재밋고 알찬일들 하시길 바랍니다. 사행성 유도 핵망겜 입니다.,1
1695,2019-4-25,폰이 듀얼심에 데이터가 sim2일때 크래시 납니다 확인해주새요 와이파이 연결에서는 잘 됨,1
1696,2019-3-5,이거 디크리즈웨이트 왜자꾸 안써지죠? 던전 자동사냥 돌려놓고 자면 물약사고 디크리즈웨이트 안써져서 무게초과로 사냥도못하고 그냥서있어요 이번에 몽환의섬 시간충전석 6개 유물남은걸로 제작해서 쓰고잤는데 7시간동안 멍만때리고 아무것도 안하고 시간만 다 소비했습니다. 이거 복구좀 해주세요 디크리즈웨이트 버그있으니까 고치시구요 자꾸 안써지잖아요,3
1697,2019-11-13,업데이트할때마다 접속이 안되네요 한참 뒤에나 접속되고..자증나요 매 업데이트마다 이게 말이 되는건가여?,2
1698,2019-11-19,저희섭에 핑크보호지휘하고 검정보호지휘가 있어요;; 보직군영하고 자직군영은 커플이라고 하던데 후자앙군영도 새로왔던데 이런 아이디는 뭐라고 불러야하나요? 예수흑인딸래미도 있던데 우리 리니지는 아이디가 참새로워서 너무 좋아요.,5
1699,2020-5-1,"노력이 필요한 게임 성과는 ^^;; 근데, 잼 나는 게임 인형뽑기 잼남 근데,,,., 항상 뽑을때 기대 함 ㅋ",5
1700,2019-7-30,자꾸 알수없는 오류라고뜨네요 새로운캐릭터하고잇는데끈키더니 알수없는오류라고계속뜨네요,4
1701,2019-11-1,설치 끝내구 실행중에 게임약관 동의 4개 나오는데.표시 하구 했는데 진행이안되네요.확인키두없구x 키만 우축상단에 있음.스크롤두 더움직이지 않음.해결법좀ㅜㅜ.,1
1702,2019-11-1,오늘 서버점검후 팅겨서 접속이 안되네여..한계정안에 접속되는 캐릭있고 팅기는 캐릭있고 확인바랍니다,1
1703,2019-4-8,초기 설치시..성인인증 왜 이렇게 불편하게 만드는거죠? 일일이 옆으로 넘겨야하고 접속하기 전에 이미 하기 싫어지네요,1
1704,2021-1-23,무과금은 힘든어요,1
1705,2021-3-10,용옥 사용가격좀 내려주세요 리니지 계정비도 29700원이데 부가세 포함 55000원은 유저를 호구로 보는거 아닙니까.... 적정가격은 19900원이라 생각합니다..,1
1706,2021-3-10,설치하고 들어가면 업데이트하라고뜨면서 접속이안되고 튜토리얼만 무한으로 뜹니다 어떻게해야되죠?,4
1707,2020-4-22,구형 폰 갤5에서 갑짜기 틩기더니 더이상 앱자체에서 안들어가 지네요 지우깔고 지우고깔고해도 안들어가지네요 폰이 문젠지 ....,4
1708,2019-2-18,업데이트 하고 계속 게임이 안들어가시네요 알수없는 오류 코드가 계속 뜨네요,1
1709,2018-10-22,확률성 아이템 동시에 마일리지 상점에 확정성 카드 및 마법인형 상품이 추가되었으면합니다.,4
1710,2018-11-13,서버접속에 실패 하였습니다. 계속뜨는데 지금 뭐 점검중이에요? 내폰이 이상한건지 뭔지..,1
1711,2018-12-20,드래곤의 용옥을 결제했는데 갑자기 취소되었다고하고 용옥은 들어오지도않았는데 다시구매하려하니 보유하고있는아이템이라고나오네요. 확인해주세요.,2
1712,2018-12-23,돈을안써도혼자놀고어중간한돈을써도혼자놀아야되여^^ 리니지는최하3천정도써야사람들하고 놀아여 무과금소과금은 하이네잡밭에서 매크로랑 노시면됩니다 전이게임이맘에드는게일일숙제가적어서좋고타격하는모습과음악이좋아서합니다,1
1713,2020-7-28,아니 무슨 인증을 휴대폰변경하고 새로깔고 로그인하는데 기기등록이 예전번호가뜨고있어 ㅡㅡ 어케로그인하라고,1
1714,2020-7-28,쓰레기 0점이없다니...,1
1715,2020-4-10,저는이게임하지않는사람입니다 다름이아니라 제가돈이급해서소액결제현금화된다는곳에맞겨는데 저는환불요청합니다~~결제금액이550000입니다짜증나네요,1
1716,2019-3-6,"진짜유저들생각은 안하는 nc 게임만 잘만들면 뭐합니까? 모바일게임에서 월5만원짜리 용옥을 안사면 경험치랑 아이템도 못먹게해놓았는데 이게pc게임입니까? 오로지 유저들 지갑만 열게 하려고 매주이벤트랍시고 확률도 제로에가까운삼품만 내놓으니 진짜 질리도록 무서운nc입니다 오로지 돈만 밝히는 것처럼보이네요 이벤트는 말그대로 모든유저들이 즐기수 있도록 하는게 이벤트입니다 엔씨에서 상품 파는것이 이벤트가 아니에요 용옥을 사가지고 게임을하면 뭐하나요 허구헌 날 점검한다고 아까운 시간을 다허비하는데 그에대한 보상은 꼴랑 아인200 ㅋㅋㅋ 그러니깐 ...
전체 리뷰",1
1717,2018-12-28,하~ 1년동안 영웅 하나 없어서 큰맘 먹고 변신 패키지4장 설날 패키지 3장 총 22만원이 희귀 하나 뜨고 무과금이나 다를께 없네요 진짜 이번에 깨달았습니다 절대 과금 안하는걸로.. 진짜 해도 너무 하네 택진이는 분명 지옥 갈꺼야 이벤트라고 기대만 가득 채워놓고 돈만 뺏어가는놈,1
1718,2019-6-28,공기계를 핫스팟으로 잡고 하고 있는데 자꾸 와이파이가 끊겨서 팅기네요 저만그런게아니라 다른분도 그런다는데 개선좀해주세요,2
1719,2019-7-28,지금 현재 접속 안됨 나만그런가 . 새벽 까지 잘됬는대 갑자기 계정 접속 해재 뜨더만 접속 안됨 기기는 텝s4,1
1720,2019-12-26,내가 웬만하면 잘안쓰는데 대기순위 1000명넘고 기다려서 30정도되니까 뭐? 비정상적인 방법??그리고 리셋되서 다시 1000명을 아니다 걍 써봐야 내손만아프다,1
1721,2018-9-30,유저들 말은 귓등으로도 안들으면서 과금유도 패키지는 매주 쏟아내는 게임회사.. 직원들 하는일 90%가 패키지 개발 맞죠??,1
1722,2018-12-26,갑자기 서버접속 실패뜨는데 왜이러나요..지웠다다시까라도그렇구..,4
1723,2020-12-24,제가 리니지엠을기사케릭을만들어레벨70까지키워밨는데요현금으로100만원넘게 과금을해서 인생망칠뻔했습니다 이건단순모바일게임이아니라중독성도박이라걸느끼고 게임을접었습니다 여러분도 이런게임에빠지마시고 하지도마세요,1
1724,2020-12-23,32비트에서도 설치 가능하면 좋겠네요 64비트에서만 되면 메인보도 램 cpu 3가지 다 바꿔야 되는데 참 서민은 게임하기 힘듬 ㅋ,3
1725,2019-7-11,무과금유저 무과금유저 하는대.... 돈 처드려서 게발한 게임 1원도 안드리고 하겠다는 심보가 잘못된거 아닌가요? 진짜 그지근성들 쩌내 ㅡㅡ;,5
1726,2019-7-16,게임켜도 회복약슬롯에올리는화면만 계속해서 멈춰잇습니다. 빨리처리해주세요,1
1727,2020-11-24,업데이트가 오류뜨네요 장난쳐요 겜을할수가없네 v40인데 어제까지만 잘했는데,1
1728,2020-11-24,스킬북 좀 예전처럼 몬스터에서 드랍하게 해주라. 요즘은 드랍하는 것이 맞는지 의문이 들 정도,3
1729,2020-1-8,게임내에 묻지마pk가 만연합니다 카오틱 성향에대해서 제재가 필요하다고 봅니다 카오틱성향은 모든 능력치를 2/1로 다운적용 하는 시스템을 제안 합니다,4
1730,2020-1-14,"확률 똥망의 도박게임. 11만원이 넘는 돈으로 한가위패키지 영웅변신, 영웅마법인형 제작을 하는데 실패확률이 있을 줄 몰랐다. 강화도 아니고 제작인데..",1
1731,2020-1-4,너무현금성유도뿐이네요,1
1732,2020-1-21,현질안하곤 힘들다 무과금으로 즐겻지만 정말 케릭 하나하나 키우기 힘들다 24시간 풀 오토해야 겨우 장비 맞춘다 장비 맞췃는대 인챈해야하는대 현질해야 인챈한다 이미 오토 작업장이 생겻다,1
1733,2020-1-21,아니무슨 전서버가 생성제한이 걸려있나요 겜을 첨 깔아서 해보려는데 시도조차막아놨네요 이거 감사해야하는건가.,1
1734,2020-4-13,소액결제사기 때문에 11만원날렸다 이 개 x같은 게임때문에. 깔아본적도 한적도 없는 게임인데. 엔씨소프트 xx놈들아 돈이따구로 쳐벌지마라 어떻게해서든 돈받아낼테니까,1
1735,2020-4-14,자동사냥돌리고 10분정도있으면 서버접속이 해제되었다고 그러는데 나만그런건가...??,4
1736,2019-10-23,리니지처음해봣는데재밋네요,5
1737,2019-10-25,ㅡㅡ 사전예약했는데 왜 안되나요 진짜짜증나요 한두번도아니고 왜그래요진짜 너무한거아닙니까 진짜,1
1738,2019-8-2,아래처럼 구글통한 소액결제 사기를 당했습니다 1:1 문의를 하려면 캐릭터를 만들어야된다는데 게임을 깔고 들어가보니 캐릭터생성도 되지않습니다 환불조치 바랍니다,1
1739,2020-11-28,적당히 현질 할수 있도록 해야합니다. 도가 지나치면 어떤수로도 되돌려받을겁니다.,3
1740,2019-12-26,한번쯤은 해볼수도 있다.,5
1741,2019-6-15,괜찮은겜인듯한대..버그ㅈ 렉..그리고겜상의불편함등.그것빼면 어느정도는 잘만든게임 ㅋ,5
1742,2019-4-19,자동좀 잡아주세요. 일안하냐? 모니터링만좀 해도 옞벁녯 이런것들 천지인데.. 모하는건지..,4
1743,2019-10-29,패드 초기화까지 시켰는데두 접속이 안되면 우짜냐 아 도대체 언제 접속할수 있을런지... 짜증,1
1744,2019-10-29,현질을 안할수는 없겠지만 그래도 현질 조금만 하면서 할수있는 겜이 되었으면 합니다.,3
1745,2019-7-18,재밌습니다 근데 제가 암흑기사로 2렙업을올렸는데 스텟이 없습니다 왜이런가요 힘올릴려는데 없어졌습니다 스텟이 남았다는것도없고 올리는것도 없습니다 빨리 고쳐주세요. 판도라10 서버 입니다.,5
1746,2021-2-9,아니 복귀 용사 패키지 성장 물약 환불 해주세요. 69이하 사용은 써 놓고 효과는 70이상 부터는 적용 안된다고는 왜 안 써 놓으셨나요? 드래곤 다이아 하나도 안 썼습니다 환불 해주세요. 다른거 사게 2000다이아로 환불해주세요 아니 상품 기재를 똑바로 해놔야지;,1
1747,2020-7-13,적당히 과금하면 할만하지만 사냥터가 제한적이며 통제가 문제인듯.일반몹의 아이템 드랍이 너무 적다.,2
1748,2020-9-13,2천만원이 80만되는기적 80억이 25억되는 기적을 경험해보고싶으신분해보세요 죽고싶드는생각 하지않으신분 추천합니다,1
1749,2018-11-14,피씨버전에서도 제일 비싼게임이고 모바일에서 제일비싼게임 향수로 하기엔 더 생각을 많이 해봐야할것같네요,1
1750,2019-7-24,방금 카드뽑기해서 영웅걸려서 카드교체로 오웬그린뽑았는데 왜 카드변신에 없는거죠 ?빨리좀 확인하고 조취해주세요 어이가 없네요,1
1751,2018-10-18,피니지의 향수로 시작했으나 현질의 압박이 너무심해서 무과금으로 시간 때우기용,1
1752,2020-8-19,너무 돈을 유도해요,1
1753,2020-8-20,이게임 아직도 하시나요? 이벤트도 당첨되었는데 아직도 구글기프트 주지도 않던데...고객과의 약속을 개똥으로 사는데 왜 이게임하시나요?ㅎ,1
1754,2019-12-26,저희딸 핸드폰을 가져가 이틀사이 60정도를 결재 했는데 누구인지 알수있나요 저도 리니지 유저로서 이건알고싶어요엘지폰 이고 재이름으로돼어 있습니다 유저님들도 동조부탁드립니다,1
1755,2020-10-5,계속 설치할려고하면 마켓이동후 업데이트진행해돌라고 뜨면서 설치가안되는데...설치하는방법좀ㅠ,1
1756,2020-10-6,갤s8로 이용 하는데 창고나 상점 인벤을 열먼 엄청 느려짐 9월초쯤부터 있던 현상인데 개선이안되네요 물건 사기너무 힘듦,2
1757,2018-10-15,전신건강에 헤로운 게임 정신이 아니고 전신입니다. 적당히 해처먹어라 한국 사람은 적당히 해 처먹으면 별말안하지만 다 해처먹을라고 하몀 저항이 생기는 거야 개객기들아. 새로운 게임 개발은 뒷전이고 매번 우려먹기 징그럽다. 그걸 좋다고 하는 흑우들도 참 안타깝고 한달 2~30만 쓰는거 취미생활 이라 할 수 있지만 몇억을 써도 얻지 못하는 아이템과 변신 인형 그리고 컬렉션 ㅋㅋ 에라이 사기꾼들아 분명 니넨 철퇴를 맞을꺼다 엔씨가 망해야 대한 민국 게임산업이 살것이다 진짜 너넨 진쩌 너무해,1
1758,2018-10-16,유져생각 안하는 최악의 게임이지 또 답변에 죄송합니다 1:1문의를 이용해주세요하고 리플 달겠지 ㅋ 썩은 고인물 현질게임~ 별한개도 아까움~,1
1759,2018-9-29,접엇다가 다시할려고했는데 인증을 하라는데 제가 핸드폰번호를 바꿔서 인증하기 눌리면 자꾸 예전번호로 인증문자가 날라가는데 어케 지금 핸드폰 번호로 바꾸나요??,4
1760,2020-11-28,엔시소프트는 사라져야 할 게임사. 아니 게임사도 아니지 도박 마약을 게임의 포장지로 감싸서 피빨고 연명하며 배때지 채우는 쓰레기 회사.,1
1761,2020-11-29,계속 가방정렬 누르면 팅기거나 일부 장비착용시 계속 팅기는현상있어요 게임을 어케하라는건가요?,1
